sidoGunguCode,sidoCode,sidoName,gunguName,latitude,longitude,sido
6270000,6270000,대구광역시,대구광역시,35.8298146,128.5653587,TRUE
6300000,6300000,대전광역시,대전광역시,36.3397636,127.3940388,TRUE
6260000,6260000,부산광역시,부산광역시,35.21033858,129.0691138,TRUE
6110000,6110000,서울특별시,서울특별시,37.55191813,126.9918238,TRUE
5690000,5690000,세종특별자치시,세종특별자치시,36.56072897,127.258722,TRUE
6310000,6310000,울산광역시,울산광역시,35.55422196,129.237579,TRUE
6280000,6280000,인천광역시,인천광역시,37.58457102,126.3755151,TRUE
6460000,6460000,전라남도,전라남도,34.87817002,126.9052332,TRUE
6540000,6540000,전북특별자치도,전북특별자치도,35.71581062,127.1427384,TRUE
6490000,6490000,제주도,제주도,33.38699923,126.5538395,TRUE
6500000,6500000,제주특별자치도,제주특별자치도,33.38699923,126.5538395,TRUE
6440000,6440000,충청남도,충청남도,36.52940199,126.8497393,TRUE
6430000,6430000,충청북도,충청북도,36.73877678,127.8313457,TRUE
